Location_id,Sensor_id,State,Area,Sensor_name,Latitude,Longitude,Population_millions,Month,Asthama_Cases,Bronchitis_Cases,Heart_attacks,COPD_Cases,Neumonia_Cases,DateTimeFrom,DateTimeTo,Pollutant_value,AQI_category
5593,14801,Maharashtra,Pimpleshwar Mandir,pm10 µg/m³,19.192056,72.9585188,125.0,November,13000,2100,3930,9600,3500,2020-11-01,2020-12-01,215.0,Moderate
5593,14801,Maharashtra,Pimpleshwar Mandir,pm10 µg/m³,19.192056,72.9585188,125.0,December,11500,2250,4810,9700,2700,2020-12-01,2021-01-01,223.0,Moderate
5593,14804,Maharashtra,Pimpleshwar Mandir,so2 µg/m³,19.192056,72.9585188,125.0,January,10000,2050,4810,9800,2200,2020-01-01,2020-02-01,40.2,Satisfactory
5593,14804,Maharashtra,Pimpleshwar Mandir,so2 µg/m³,19.192056,72.9585188,125.0,February,9000,1850,4370,9700,2300,2020-02-01,2020-03-01,64.7,Satisfactory
5593,14804,Maharashtra,Pimpleshwar Mandir,so2 µg/m³,19.192056,72.9585188,125.0,March,12000,1395,4370,9600,3000,2020-03-01,2020-04-01,30.4,Good
5593,14804,Maharashtra,Pimpleshwar Mandir,so2 µg/m³,19.192056,72.9585188,125.0,April,8000,980,3060,9200,6500,2020-04-01,2020-05-01,5.01,Good
5593,14804,Maharashtra,Pimpleshwar Mandir,so2 µg/m³,19.192056,72.9585188,125.0,May,7000,910,3500,8900,7500,2020-05-01,2020-06-01,8.95,Good
5593,14804,Maharashtra,Pimpleshwar Mandir,so2 µg/m³,19.192056,72.9585188,125.0,June,8500,1280,3930,8700,9000,2020-06-01,2020-07-01,7.84,Good
5593,14804,Maharashtra,Pimpleshwar Mandir,so2 µg/m³,19.192056,72.9585188,125.0,July,9500,1360,4370,8800,9500,2020-07-01,2020-08-01,5.6,Good
5593,14804,Maharashtra,Pimpleshwar Mandir,so2 µg/m³,19.192056,72.9585188,125.0,August,10000,1403,4370,8900,8500,2020-08-01,2020-09-01,2.55,Good
5593,14804,Maharashtra,Pimpleshwar Mandir,so2 µg/m³,19.192056,72.9585188,125.0,September,11000,1360,3500,9000,7000,2020-09-01,2020-10-01,7.66,Good
5593,14804,Maharashtra,Pimpleshwar Mandir,so2 µg/m³,19.192056,72.9585188,125.0,October,12500,1620,3500,9300,5000,2020-10-01,2020-11-01,4.3,Good
5593,14804,Maharashtra,Pimpleshwar Mandir,so2 µg/m³,19.192056,72.9585188,125.0,November,13000,2100,3930,9600,3500,2020-11-01,2020-12-01,5.18,Good
5593,14804,Maharashtra,Pimpleshwar Mandir,so2 µg/m³,19.192056,72.9585188,125.0,December,11500,2250,4810,9700,2700,2020-12-01,2021-01-01,5.99,Good
5611,15125,Maharashtra,Chandrapur,co µg/m³,19.645324,77.6345232,125.0,January,10000,2050,4810,9800,2200,2020-01-01,2020-02-01,366.0,Severe
5611,15125,Maharashtra,Chandrapur,co µg/m³,19.645324,77.6345232,125.0,February,9000,1850,4370,9700,2300,2020-02-01,2020-03-01,395.0,Severe
5611,15125,Maharashtra,Chandrapur,co µg/m³,19.645324,77.6345232,125.0,March,12000,1395,4370,9600,3000,2020-03-01,2020-04-01,274.0,Severe
5611,15125,Maharashtra,Chandrapur,co µg/m³,19.645324,77.6345232,125.0,April,8000,980,3060,9200,6500,2020-04-01,2020-05-01,307.0,Severe
5611,15125,Maharashtra,Chandrapur,co µg/m³,19.645324,77.6345232,125.0,May,7000,910,3500,8900,7500,2020-05-01,2020-06-01,317.0,Severe
5611,15125,Maharashtra,Chandrapur,co µg/m³,19.645324,77.6345232,125.0,June,8500,1280,3930,8700,9000,2020-06-01,2020-07-01,254.0,Severe
5611,15125,Maharashtra,Chandrapur,co µg/m³,19.645324,77.6345232,125.0,July,9500,1360,4370,8800,9500,2020-07-01,2020-08-01,172.0,Severe
5611,15125,Maharashtra,Chandrapur,co µg/m³,19.645324,77.6345232,125.0,August,10000,1403,4370,8900,8500,2020-08-01,2020-09-01,224.0,Severe
5611,15125,Maharashtra,Chandrapur,co µg/m³,19.645324,77.6345232,125.0,September,11000,1360,3500,9000,7000,2020-09-01,2020-10-01,278.0,Severe
5611,15125,Maharashtra,Chandrapur,co µg/m³,19.645324,77.6345232,125.0,October,12500,1620,3500,9300,5000,2020-10-01,2020-11-01,525.0,Severe
5611,15125,Maharashtra,Chandrapur,co µg/m³,19.645324,77.6345232,125.0,November,13000,2100,3930,9600,3500,2020-11-01,2020-12-01,623.0,Severe
5611,15125,Maharashtra,Chandrapur,co µg/m³,19.645324,77.6345232,125.0,December,11500,2250,4810,9700,2700,2020-12-01,2021-01-01,704.0,Severe
5611,15121,Maharashtra,Chandrapur,no2 µg/m³,19.645324,77.6345232,125.0,January,10000,2050,4810,9800,2200,2020-01-01,2020-02-01,11.0,Good
5611,15121,Maharashtra,Chandrapur,no2 µg/m³,19.645324,77.6345232,125.0,February,9000,1850,4370,9700,2300,2020-02-01,2020-03-01,12.1,Good
5611,15121,Maharashtra,Chandrapur,no2 µg/m³,19.645324,77.6345232,125.0,March,12000,1395,4370,9600,3000,2020-03-01,2020-04-01,13.5,Good
5611,15121,Maharashtra,Chandrapur,no2 µg/m³,19.645324,77.6345232,125.0,April,8000,980,3060,9200,6500,2020-04-01,2020-05-01,12.8,Good
5611,15121,Maharashtra,Chandrapur,no2 µg/m³,19.645324,77.6345232,125.0,May,7000,910,3500,8900,7500,2020-05-01,2020-06-01,12.5,Good
5611,15121,Maharashtra,Chandrapur,no2 µg/m³,19.645324,77.6345232,125.0,June,8500,1280,3930,8700,9000,2020-06-01,2020-07-01,12.0,Good
5611,15121,Maharashtra,Chandrapur,no2 µg/m³,19.645324,77.6345232,125.0,July,9500,1360,4370,8800,9500,2020-07-01,2020-08-01,10.7,Good
5611,15121,Maharashtra,Chandrapur,no2 µg/m³,19.645324,77.6345232,125.0,August,10000,1403,4370,8900,8500,2020-08-01,2020-09-01,10.4,Good
5611,15121,Maharashtra,Chandrapur,no2 µg/m³,19.645324,77.6345232,125.0,September,11000,1360,3500,9000,7000,2020-09-01,2020-10-01,10.4,Good
5611,15121,Maharashtra,Chandrapur,no2 µg/m³,19.645324,77.6345232,125.0,October,12500,1620,3500,9300,5000,2020-10-01,2020-11-01,10.4,Good
5611,15121,Maharashtra,Chandrapur,no2 µg/m³,19.645324,77.6345232,125.0,November,13000,2100,3930,9600,3500,2020-11-01,2020-12-01,11.4,Good
5611,15121,Maharashtra,Chandrapur,no2 µg/m³,19.645324,77.6345232,125.0,December,11500,2250,4810,9700,2700,2020-12-01,2021-01-01,12.0,Good
5611,15029,Maharashtra,Chandrapur,pm10 µg/m³,19.645324,77.6345232,125.0,January,10000,2050,4810,9800,2200,2020-01-01,2020-02-01,70.1,Satisfactory
5611,15029,Maharashtra,Chandrapur,pm10 µg/m³,19.645324,77.6345232,125.0,February,9000,1850,4370,9700,2300,2020-02-01,2020-03-01,86.0,Satisfactory
5611,15029,Maharashtra,Chandrapur,pm10 µg/m³,19.645324,77.6345232,125.0,March,12000,1395,4370,9600,3000,2020-03-01,2020-04-01,83.1,Satisfactory
5611,15029,Maharashtra,Chandrapur,pm10 µg/m³,19.645324,77.6345232,125.0,April,8000,980,3060,9200,6500,2020-04-01,2020-05-01,71.7,Satisfactory
5611,15029,Maharashtra,Chandrapur,pm10 µg/m³,19.645324,77.6345232,125.0,May,7000,910,3500,8900,7500,2020-05-01,2020-06-01,80.2,Satisfactory
5611,15029,Maharashtra,Chandrapur,pm10 µg/m³,19.645324,77.6345232,125.0,June,8500,1280,3930,8700,9000,2020-06-01,2020-07-01,47.2,Good
5611,15029,Maharashtra,Chandrapur,pm10 µg/m³,19.645324,77.6345232,125.0,July,9500,1360,4370,8800,9500,2020-07-01,2020-08-01,21.0,Good
5611,15029,Maharashtra,Chandrapur,pm10 µg/m³,19.645324,77.6345232,125.0,August,10000,1403,4370,8900,8500,2020-08-01,2020-09-01,34.9,Good
5611,15029,Maharashtra,Chandrapur,pm10 µg/m³,19.645324,77.6345232,125.0,September,11000,1360,3500,9000,7000,2020-09-01,2020-10-01,54.8,Satisfactory
5611,15029,Maharashtra,Chandrapur,pm10 µg/m³,19.645324,77.6345232,125.0,October,12500,1620,3500,9300,5000,2020-10-01,2020-11-01,106.0,Moderate
5611,15029,Maharashtra,Chandrapur,pm10 µg/m³,19.645324,77.6345232,125.0,November,13000,2100,3930,9600,3500,2020-11-01,2020-12-01,99.7,Satisfactory
5611,15029,Maharashtra,Chandrapur,pm10 µg/m³,19.645324,77.6345232,125.0,December,11500,2250,4810,9700,2700,2020-12-01,2021-01-01,145.0,Moderate
5611,14937,Maharashtra,Chandrapur,pm25 µg/m³,19.645324,77.6345232,125.0,January,10000,2050,4810,9800,2200,2020-01-01,2020-02-01,51.3,Satisfactory
5611,14937,Maharashtra,Chandrapur,pm25 µg/m³,19.645324,77.6345232,125.0,February,9000,1850,4370,9700,2300,2020-02-01,2020-03-01,45.3,Satisfactory
5611,14937,Maharashtra,Chandrapur,pm25 µg/m³,19.645324,77.6345232,125.0,March,12000,1395,4370,9600,3000,2020-03-01,2020-04-01,35.1,Satisfactory
5611,14937,Maharashtra,Chandrapur,pm25 µg/m³,19.645324,77.6345232,125.0,April,8000,980,3060,9200,6500,2020-04-01,2020-05-01,34.8,Satisfactory
5611,14937,Maharashtra,Chandrapur,pm25 µg/m³,19.645324,77.6345232,125.0,May,7000,910,3500,8900,7500,2020-05-01,2020-06-01,29.0,Good
5611,14937,Maharashtra,Chandrapur,pm25 µg/m³,19.645324,77.6345232,125.0,June,8500,1280,3930,8700,9000,2020-06-01,2020-07-01,14.3,Good
5611,14937,Maharashtra,Chandrapur,pm25 µg/m³,19.645324,77.6345232,125.0,July,9500,1360,4370,8800,9500,2020-07-01,2020-08-01,4.2,Good
5611,14937,Maharashtra,Chandrapur,pm25 µg/m³,19.645324,77.6345232,125.0,August,10000,1403,4370,8900,8500,2020-08-01,2020-09-01,12.9,Good
5611,14937,Maharashtra,Chandrapur,pm25 µg/m³,19.645324,77.6345232,125.0,September,11000,1360,3500,9000,7000,2020-09-01,2020-10-01,20.3,Good
5611,14937,Maharashtra,Chandrapur,pm25 µg/m³,19.645324,77.6345232,125.0,October,12500,1620,3500,9300,5000,2020-10-01,2020-11-01,39.9,Satisfactory
5611,14937,Maharashtra,Chandrapur,pm25 µg/m³,19.645324,77.6345232,125.0,November,13000,2100,3930,9600,3500,2020-11-01,2020-12-01,21.9,Good
5611,14937,Maharashtra,Chandrapur,pm25 µg/m³,19.645324,77.6345232,125.0,December,11500,2250,4810,9700,2700,2020-12-01,2021-01-01,23.9,Good
5611,14863,Maharashtra,Chandrapur,so2 µg/m³,19.645324,77.6345232,125.0,January,10000,2050,4810,9800,2200,2020-01-01,2020-02-01,2.88,Good
5611,14863,Maharashtra,Chandrapur,so2 µg/m³,19.645324,77.6345232,125.0,February,9000,1850,4370,9700,2300,2020-02-01,2020-03-01,3.77,Good
5611,14863,Maharashtra,Chandrapur,so2 µg/m³,19.645324,77.6345232,125.0,March,12000,1395,4370,9600,3000,2020-03-01,2020-04-01,23.9,Good
5611,14863,Maharashtra,Chandrapur,so2 µg/m³,19.645324,77.6345232,125.0,April,8000,980,3060,9200,6500,2020-04-01,2020-05-01,23.7,Good
5611,14863,Maharashtra,Chandrapur,so2 µg/m³,19.645324,77.6345232,125.0,May,7000,910,3500,8900,7500,2020-05-01,2020-06-01,23.7,Good
5611,14863,Maharashtra,Chandrapur,so2 µg/m³,19.645324,77.6345232,125.0,June,8500,1280,3930,8700,9000,2020-06-01,2020-07-01,23.2,Good
5611,14863,Maharashtra,Chandrapur,so2 µg/m³,19.645324,77.6345232,125.0,July,9500,1360,4370,8800,9500,2020-07-01,2020-08-01,17.8,Good
5611,14863,Maharashtra,Chandrapur,so2 µg/m³,19.645324,77.6345232,125.0,August,10000,1403,4370,8900,8500,2020-08-01,2020-09-01,18.5,Good
5611,14863,Maharashtra,Chandrapur,so2 µg/m³,19.645324,77.6345232,125.0,September,11000,1360,3500,9000,7000,2020-09-01,2020-10-01,18.2,Good
5611,14863,Maharashtra,Chandrapur,so2 µg/m³,19.645324,77.6345232,125.0,October,12500,1620,3500,9300,5000,2020-10-01,2020-11-01,18.3,Good
5611,14863,Maharashtra,Chandrapur,so2 µg/m³,19.645324,77.6345232,125.0,November,13000,2100,3930,9600,3500,2020-11-01,2020-12-01,18.0,Good
5611,14863,Maharashtra,Chandrapur,so2 µg/m³,19.645324,77.6345232,125.0,December,11500,2250,4810,9700,2700,2020-12-01,2021-01-01,17.8,Good
5621,14940,Maharashtra,Opp GPO Civil Lines,co µg/m³,21.152875,79.0517531,125.0,January,10000,2050,4810,9800,2200,2020-01-01,2020-02-01,908.0,Severe
5621,14940,Maharashtra,Opp GPO Civil Lines,co µg/m³,21.152875,79.0517531,125.0,February,9000,1850,4370,9700,2300,2020-02-01,2020-03-01,826.0,Severe
5621,14940,Maharashtra,Opp GPO Civil Lines,co µg/m³,21.152875,79.0517531,125.0,March,12000,1395,4370,9600,3000,2020-03-01,2020-04-01,636.0,Severe
5621,14940,Maharashtra,Opp GPO Civil Lines,co µg/m³,21.152875,79.0517531,125.0,April,8000,980,3060,9200,6500,2020-04-01,2020-05-01,538.0,Severe
5621,14940,Maharashtra,Opp GPO Civil Lines,co µg/m³,21.152875,79.0517531,125.0,May,7000,910,3500,8900,7500,2020-05-01,2020-06-01,356.0,Severe
5621,14940,Maharashtra,Opp GPO Civil Lines,co µg/m³,21.152875,79.0517531,125.0,June,8500,1280,3930,8700,9000,2020-06-01,2020-07-01,359.0,Severe
5621,14940,Maharashtra,Opp GPO Civil Lines,co µg/m³,21.152875,79.0517531,125.0,July,9500,1360,4370,8800,9500,2020-07-01,2020-08-01,227.0,Severe
5621,14940,Maharashtra,Opp GPO Civil Lines,co µg/m³,21.152875,79.0517531,125.0,August,10000,1403,4370,8900,8500,2020-08-01,2020-09-01,239.0,Severe
5621,14940,Maharashtra,Opp GPO Civil Lines,co µg/m³,21.152875,79.0517531,125.0,September,11000,1360,3500,9000,7000,2020-09-01,2020-10-01,844.0,Severe
5621,14940,Maharashtra,Opp GPO Civil Lines,co µg/m³,21.152875,79.0517531,125.0,October,12500,1620,3500,9300,5000,2020-10-01,2020-11-01,985.0,Severe
5621,14940,Maharashtra,Opp GPO Civil Lines,co µg/m³,21.152875,79.0517531,125.0,November,13000,2100,3930,9600,3500,2020-11-01,2020-12-01,777.0,Severe
5621,14940,Maharashtra,Opp GPO Civil Lines,co µg/m³,21.152875,79.0517531,125.0,December,11500,2250,4810,9700,2700,2020-12-01,2021-01-01,951.0,Severe
5621,14927,Maharashtra,Opp GPO Civil Lines,no2 µg/m³,21.152875,79.0517531,125.0,January,10000,2050,4810,9800,2200,2020-01-01,2020-02-01,45.1,Satisfactory
5621,14927,Maharashtra,Opp GPO Civil Lines,no2 µg/m³,21.152875,79.0517531,125.0,February,9000,1850,4370,9700,2300,2020-02-01,2020-03-01,49.8,Satisfactory
5621,14927,Maharashtra,Opp GPO Civil Lines,no2 µg/m³,21.152875,79.0517531,125.0,March,12000,1395,4370,9600,3000,2020-03-01,2020-04-01,46.9,Satisfactory
5621,14927,Maharashtra,Opp GPO Civil Lines,no2 µg/m³,21.152875,79.0517531,125.0,April,8000,980,3060,9200,6500,2020-04-01,2020-05-01,19.6,Good
5621,14927,Maharashtra,Opp GPO Civil Lines,no2 µg/m³,21.152875,79.0517531,125.0,May,7000,910,3500,8900,7500,2020-05-01,2020-06-01,19.1,Good
5621,14927,Maharashtra,Opp GPO Civil Lines,no2 µg/m³,21.152875,79.0517531,125.0,June,8500,1280,3930,8700,9000,2020-06-01,2020-07-01,22.0,Good
5621,14927,Maharashtra,Opp GPO Civil Lines,no2 µg/m³,21.152875,79.0517531,125.0,July,9500,1360,4370,8800,9500,2020-07-01,2020-08-01,18.6,Good
5621,14927,Maharashtra,Opp GPO Civil Lines,no2 µg/m³,21.152875,79.0517531,125.0,August,10000,1403,4370,8900,8500,2020-08-01,2020-09-01,12.8,Good
5621,14927,Maharashtra,Opp GPO Civil Lines,no2 µg/m³,21.152875,79.0517531,125.0,September,11000,1360,3500,9000,7000,2020-09-01,2020-10-01,18.3,Good
5621,14927,Maharashtra,Opp GPO Civil Lines,no2 µg/m³,21.152875,79.0517531,125.0,October,12500,1620,3500,9300,5000,2020-10-01,2020-11-01,39.8,Good
5621,14927,Maharashtra,Opp GPO Civil Lines,no2 µg/m³,21.152875,79.0517531,125.0,November,13000,2100,3930,9600,3500,2020-11-01,2020-12-01,48.0,Satisfactory
5621,14927,Maharashtra,Opp GPO Civil Lines,no2 µg/m³,21.152875,79.0517531,125.0,December,11500,2250,4810,9700,2700,2020-12-01,2021-01-01,66.6,Satisfactory
5621,15259,Maharashtra,Opp GPO Civil Lines,pm10 µg/m³,21.152875,79.0517531,125.0,January,10000,2050,4810,9800,2200,2020-01-01,2020-02-01,74.7,Satisfactory
5621,15259,Maharashtra,Opp GPO Civil Lines,pm10 µg/m³,21.152875,79.0517531,125.0,February,9000,1850,4370,9700,2300,2020-02-01,2020-03-01,66.5,Satisfactory
5621,15259,Maharashtra,Opp GPO Civil Lines,pm10 µg/m³,21.152875,79.0517531,125.0,March,12000,1395,4370,9600,3000,2020-03-01,2020-04-01,55.0,Satisfactory
5621,15259,Maharashtra,Opp GPO Civil Lines,pm10 µg/m³,21.152875,79.0517531,125.0,April,8000,980,3060,9200,6500,2020-04-01,2020-05-01,45.1,Good
5621,15259,Maharashtra,Opp GPO Civil Lines,pm10 µg/m³,21.152875,79.0517531,125.0,May,7000,910,3500,8900,7500,2020-05-01,2020-06-01,38.0,Good
5621,15259,Maharashtra,Opp GPO Civil Lines,pm10 µg/m³,21.152875,79.0517531,125.0,June,8500,1280,3930,8700,9000,2020-06-01,2020-07-01,31.6,Good
5621,15259,Maharashtra,Opp GPO Civil Lines,pm10 µg/m³,21.152875,79.0517531,125.0,July,9500,1360,4370,8800,9500,2020-07-01,2020-08-01,32.8,Good
5621,15259,Maharashtra,Opp GPO Civil Lines,pm10 µg/m³,21.152875,79.0517531,125.0,August,10000,1403,4370,8900,8500,2020-08-01,2020-09-01,31.2,Good
5621,15259,Maharashtra,Opp GPO Civil Lines,pm10 µg/m³,21.152875,79.0517531,125.0,September,11000,1360,3500,9000,7000,2020-09-01,2020-10-01,46.0,Good
5621,15259,Maharashtra,Opp GPO Civil Lines,pm10 µg/m³,21.152875,79.0517531,125.0,October,12500,1620,3500,9300,5000,2020-10-01,2020-11-01,81.5,Satisfactory
5621,15259,Maharashtra,Opp GPO Civil Lines,pm10 µg/m³,21.152875,79.0517531,125.0,November,13000,2100,3930,9600,3500,2020-11-01,2020-12-01,111.0,Moderate
5621,15259,Maharashtra,Opp GPO Civil Lines,pm10 µg/m³,21.152875,79.0517531,125.0,December,11500,2250,4810,9700,2700,2020-12-01,2021-01-01,117.0,Moderate
5621,15258,Maharashtra,Opp GPO Civil Lines,pm25 µg/m³,21.152875,79.0517531,125.0,January,10000,2050,4810,9800,2200,2020-01-01,2020-02-01,99.3,Poor
5621,15258,Maharashtra,Opp GPO Civil Lines,pm25 µg/m³,21.152875,79.0517531,125.0,February,9000,1850,4370,9700,2300,2020-02-01,2020-03-01,50.6,Satisfactory
5621,15258,Maharashtra,Opp GPO Civil Lines,pm25 µg/m³,21.152875,79.0517531,125.0,March,12000,1395,4370,9600,3000,2020-03-01,2020-04-01,25.1,Good
5621,15258,Maharashtra,Opp GPO Civil Lines,pm25 µg/m³,21.152875,79.0517531,125.0,April,8000,980,3060,9200,6500,2020-04-01,2020-05-01,22.5,Good
5621,15258,Maharashtra,Opp GPO Civil Lines,pm25 µg/m³,21.152875,79.0517531,125.0,May,7000,910,3500,8900,7500,2020-05-01,2020-06-01,22.3,Good
5621,15258,Maharashtra,Opp GPO Civil Lines,pm25 µg/m³,21.152875,79.0517531,125.0,June,8500,1280,3930,8700,9000,2020-06-01,2020-07-01,15.0,Good
5621,15258,Maharashtra,Opp GPO Civil Lines,pm25 µg/m³,21.152875,79.0517531,125.0,July,9500,1360,4370,8800,9500,2020-07-01,2020-08-01,16.7,Good
5621,15258,Maharashtra,Opp GPO Civil Lines,pm25 µg/m³,21.152875,79.0517531,125.0,August,10000,1403,4370,8900,8500,2020-08-01,2020-09-01,13.8,Good
5621,15258,Maharashtra,Opp GPO Civil Lines,pm25 µg/m³,21.152875,79.0517531,125.0,September,11000,1360,3500,9000,7000,2020-09-01,2020-10-01,22.8,Good
5621,15258,Maharashtra,Opp GPO Civil Lines,pm25 µg/m³,21.152875,79.0517531,125.0,October,12500,1620,3500,9300,5000,2020-10-01,2020-11-01,40.4,Satisfactory
5621,15258,Maharashtra,Opp GPO Civil Lines,pm25 µg/m³,21.152875,79.0517531,125.0,November,13000,2100,3930,9600,3500,2020-11-01,2020-12-01,59.4,Satisfactory
5621,15258,Maharashtra,Opp GPO Civil Lines,pm25 µg/m³,21.152875,79.0517531,125.0,December,11500,2250,4810,9700,2700,2020-12-01,2021-01-01,67.4,Moderate
5621,15245,Maharashtra,Opp GPO Civil Lines,so2 µg/m³,21.152875,79.0517531,125.0,January,10000,2050,4810,9800,2200,2020-01-01,2020-02-01,10.4,Good
5621,15245,Maharashtra,Opp GPO Civil Lines,so2 µg/m³,21.152875,79.0517531,125.0,February,9000,1850,4370,9700,2300,2020-02-01,2020-03-01,15.3,Good
5621,15245,Maharashtra,Opp GPO Civil Lines,so2 µg/m³,21.152875,79.0517531,125.0,March,12000,1395,4370,9600,3000,2020-03-01,2020-04-01,4.91,Good
5621,15245,Maharashtra,Opp GPO Civil Lines,so2 µg/m³,21.152875,79.0517531,125.0,April,8000,980,3060,9200,6500,2020-04-01,2020-05-01,1.75,Good
5621,15245,Maharashtra,Opp GPO Civil Lines,so2 µg/m³,21.152875,79.0517531,125.0,May,7000,910,3500,8900,7500,2020-05-01,2020-06-01,2.23,Good
5621,15245,Maharashtra,Opp GPO Civil Lines,so2 µg/m³,21.152875,79.0517531,125.0,June,8500,1280,3930,8700,9000,2020-06-01,2020-07-01,3.2,Good
5621,15245,Maharashtra,Opp GPO Civil Lines,so2 µg/m³,21.152875,79.0517531,125.0,July,9500,1360,4370,8800,9500,2020-07-01,2020-08-01,4.27,Good
5621,15245,Maharashtra,Opp GPO Civil Lines,so2 µg/m³,21.152875,79.0517531,125.0,August,10000,1403,4370,8900,8500,2020-08-01,2020-09-01,3.46,Good
5621,15245,Maharashtra,Opp GPO Civil Lines,so2 µg/m³,21.152875,79.0517531,125.0,September,11000,1360,3500,9000,7000,2020-09-01,2020-10-01,2.38,Good
5621,15245,Maharashtra,Opp GPO Civil Lines,so2 µg/m³,21.152875,79.0517531,125.0,October,12500,1620,3500,9300,5000,2020-10-01,2020-11-01,2.59,Good
5621,15245,Maharashtra,Opp GPO Civil Lines,so2 µg/m³,21.152875,79.0517531,125.0,November,13000,2100,3930,9600,3500,2020-11-01,2020-12-01,4.55,Good
5621,15245,Maharashtra,Opp GPO Civil Lines,so2 µg/m³,21.152875,79.0517531,125.0,December,11500,2250,4810,9700,2700,2020-12-01,2021-01-01,0.967,Good
5642,15060,Maharashtra,More Chowk Waluj,co µg/m³,19.8389439,75.244448,125.0,January,10000,2050,4810,9800,2200,2020-01-01,2020-02-01,765.0,Severe
5642,15060,Maharashtra,More Chowk Waluj,co µg/m³,19.8389439,75.244448,125.0,February,9000,1850,4370,9700,2300,2020-02-01,2020-03-01,866.0,Severe
5642,15060,Maharashtra,More Chowk Waluj,co µg/m³,19.8389439,75.244448,125.0,March,12000,1395,4370,9600,3000,2020-03-01,2020-04-01,661.0,Severe
5642,15060,Maharashtra,More Chowk Waluj,co µg/m³,19.8389439,75.244448,125.0,April,8000,980,3060,9200,6500,2020-04-01,2020-05-01,563.0,Severe
5642,15060,Maharashtra,More Chowk Waluj,co µg/m³,19.8389439,75.244448,125.0,May,7000,910,3500,8900,7500,2020-05-01,2020-06-01,400.0,Severe
5642,15060,Maharashtra,More Chowk Waluj,co µg/m³,19.8389439,75.244448,125.0,June,8500,1280,3930,8700,9000,2020-06-01,2020-07-01,450.0,Severe
5642,15060,Maharashtra,More Chowk Waluj,co µg/m³,19.8389439,75.244448,125.0,July,9500,1360,4370,8800,9500,2020-07-01,2020-08-01,700.0,Severe
5642,15060,Maharashtra,More Chowk Waluj,co µg/m³,19.8389439,75.244448,125.0,August,10000,1403,4370,8900,8500,2020-08-01,2020-09-01,810.0,Severe
5642,15060,Maharashtra,More Chowk Waluj,co µg/m³,19.8389439,75.244448,125.0,September,11000,1360,3500,9000,7000,2020-09-01,2020-10-01,729.0,Severe
5642,15060,Maharashtra,More Chowk Waluj,co µg/m³,19.8389439,75.244448,125.0,October,12500,1620,3500,9300,5000,2020-10-01,2020-11-01,798.0,Severe
5642,15060,Maharashtra,More Chowk Waluj,co µg/m³,19.8389439,75.244448,125.0,November,13000,2100,3930,9600,3500,2020-11-01,2020-12-01,850.0,Severe
5642,15060,Maharashtra,More Chowk Waluj,co µg/m³,19.8389439,75.244448,125.0,December,11500,2250,4810,9700,2700,2020-12-01,2021-01-01,857.0,Severe
5642,15090,Maharashtra,More Chowk Waluj,no2 µg/m³,19.8389439,75.244448,125.0,January,10000,2050,4810,9800,2200,2020-01-01,2020-02-01,13.8,Good
5642,15090,Maharashtra,More Chowk Waluj,no2 µg/m³,19.8389439,75.244448,125.0,February,9000,1850,4370,9700,2300,2020-02-01,2020-03-01,13.5,Good
5642,15090,Maharashtra,More Chowk Waluj,no2 µg/m³,19.8389439,75.244448,125.0,March,12000,1395,4370,9600,3000,2020-03-01,2020-04-01,21.9,Good
5642,15090,Maharashtra,More Chowk Waluj,no2 µg/m³,19.8389439,75.244448,125.0,April,8000,980,3060,9200,6500,2020-04-01,2020-05-01,18.2,Good
5642,15090,Maharashtra,More Chowk Waluj,no2 µg/m³,19.8389439,75.244448,125.0,May,7000,910,3500,8900,7500,2020-05-01,2020-06-01,16.5,Good
5642,15090,Maharashtra,More Chowk Waluj,no2 µg/m³,19.8389439,75.244448,125.0,June,8500,1280,3930,8700,9000,2020-06-01,2020-07-01,18.3,Good
5642,15090,Maharashtra,More Chowk Waluj,no2 µg/m³,19.8389439,75.244448,125.0,July,9500,1360,4370,8800,9500,2020-07-01,2020-08-01,17.0,Good
5642,15090,Maharashtra,More Chowk Waluj,no2 µg/m³,19.8389439,75.244448,125.0,August,10000,1403,4370,8900,8500,2020-08-01,2020-09-01,21.6,Good
5642,15090,Maharashtra,More Chowk Waluj,no2 µg/m³,19.8389439,75.244448,125.0,September,11000,1360,3500,9000,7000,2020-09-01,2020-10-01,20.0,Good
5642,15090,Maharashtra,More Chowk Waluj,no2 µg/m³,19.8389439,75.244448,125.0,October,12500,1620,3500,9300,5000,2020-10-01,2020-11-01,20.2,Good
5642,15090,Maharashtra,More Chowk Waluj,no2 µg/m³,19.8389439,75.244448,125.0,November,13000,2100,3930,9600,3500,2020-11-01,2020-12-01,24.6,Good
5642,15090,Maharashtra,More Chowk Waluj,no2 µg/m³,19.8389439,75.244448,125.0,December,11500,2250,4810,9700,2700,2020-12-01,2021-01-01,30.9,Good
5642,15096,Maharashtra,More Chowk Waluj,pm10 µg/m³,19.8389439,75.244448,125.0,January,10000,2050,4810,9800,2200,2020-01-01,2020-02-01,100.0,Satisfactory
5642,15096,Maharashtra,More Chowk Waluj,pm10 µg/m³,19.8389439,75.244448,125.0,February,9000,1850,4370,9700,2300,2020-02-01,2020-03-01,75.1,Satisfactory
5642,15096,Maharashtra,More Chowk Waluj,pm10 µg/m³,19.8389439,75.244448,125.0,March,12000,1395,4370,9600,3000,2020-03-01,2020-04-01,71.8,Satisfactory
